?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/UBERON_0034878>	"The area of axial mesoderm that develops into the prechordal plate."	
<http://purl.obolibrary.org/obo/GO_0051145>	"The process in which a relatively unspecialized cell acquires specialized features of a smooth muscle cell; smooth muscle lacks transverse striations in its constituent fibers and are almost always involuntary."	
<http://purl.obolibrary.org/obo/UBERON_0002363>	"Thick, fibrous meningeal covering surrounding the brain and spinal cord. It is the outermost of the three meningeal coverings. It consists of two layers: the periosteal dura linking the inner surface of the skull and the meningeal dura that lies above the arachnoid dural membrane. The meningeal layer draws away from the periosteal layer and certain locations to form the dural reflections."	"EMAPA:32664 NLXANAT:090206 GAID:691 BTO:0001637 UMLS:C0013313 NCIT:C32488 SCTID:362301008 Wikipedia:Dura_mater MESH:D004388 FMA:9592 neuronames:1462 CALOHA:TS-2008 MA:0001115"
<http://purl.obolibrary.org/obo/GO_1904018>	"Any process that activates or increases the frequency, rate or extent of vasculature development."	
<http://purl.obolibrary.org/obo/CL_2000093>	"Any fibroblast of lung that is part of a bronchus."	
<http://purl.obolibrary.org/obo/UBERON_0009758>	"A ganglion that is part of a abdominal segment of trunk."	"SCTID:280508003"
<http://purl.obolibrary.org/obo/GO_0048937>	"The process aimed at the progression of a lateral line glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."	
<http://purl.obolibrary.org/obo/CL_0000643>		
<http://purl.obolibrary.org/obo/PR_P09803>	"A cadherin-1 that is encoded in the genome of mouse."	"UniProtKB:P09803"
<http://purl.obolibrary.org/obo/GO_0002067>	"The process in which a relatively unspecialized cell acquires specialized features of a glandular epithelial cell. A glandular epithelial cell is a columnar/cuboidal epithelial cell found in a two dimensional sheet with a free surface exposed to the lumen of a gland."	
<http://purl.obolibrary.org/obo/GO_0002827>	"Any process that activates or increases the frequency, rate, or extent of a T-helper 1 type immune response."	
<http://purl.obolibrary.org/obo/GO_1902876>	"Any process that stops, prevents or reduces the frequency, rate or extent of embryonic pattern specification."	
<http://purl.obolibrary.org/obo/PATO_0001241>	"A quality which inheres in a continuant."	"snap:Quality"
<http://purl.obolibrary.org/obo/GO_0021683>	"The process in which the anatomical structure of the cerebellar granular layer is generated and organized. The granular layer is the innermost layer of the cerebellar cortex. This layer contains densely packed small neurons, mostly granule cells. Some Golgi cells are found at the outer border. Granule neurons send parallel fibers to the upper molecular layer, where they synapse with Purkinje cell dendrites. Mossy fibers from the pontine nuclei in the white matter synapse with granule cell axons, Golgi cell axons and unipolar brush interneuron axons at cerebellar glomeruli in the granule cell layer."	
<http://purl.obolibrary.org/obo/NCBITaxon_33682>		"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0050727>	"Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."	
<http://purl.obolibrary.org/obo/GO_0010470>	"Any process that modulates the rate or extent of gastrulation. Gastrulation is the complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals."	
<http://purl.obolibrary.org/obo/CL_0002671>	"An endothelial stalk cell is a specialized endothelial cell that follows behind the tip cell of an angiogenic sprout."	
<http://purl.obolibrary.org/obo/CL_0000603>	"A fungal cell with two genetically distinct haploid nuclei."	
<http://purl.obolibrary.org/obo/UBERON_0015481>	"A hepatic artery that is part of a left lobe of liver."	"EMAPA:37096 FMA:14779 MA:0003096"
<http://purl.obolibrary.org/obo/GO_0043354>	"A developmental process, independent of morphogenetic (shape) change, that is required for an enucleate erythrocyte to attain its fully functional state. An enucleate erythrocyte is an erythrocyte without a nucleus."	
<http://purl.obolibrary.org/obo/GO_0060688>	"Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."	
<http://purl.obolibrary.org/obo/CL_1001216>		"KUPO:0001082"
<http://purl.obolibrary.org/obo/PR_Q60754>	"A macrophage receptor MARCO that is encoded in the genome of mouse."	"UniProtKB:Q60754"
<http://purl.obolibrary.org/obo/CL_0009066>	"A stratified squamous epithelial cell that is part of the anal canal."	
<http://purl.obolibrary.org/obo/CL_0002580>	"A preadipocyte that is part of the breast."	
<http://purl.obolibrary.org/obo/UBERON_0003578>	"A portion of connective tissue that is part of a toe [Automatically generated definition]."	"EMAPA:37330 MA:0000647"
<http://purl.obolibrary.org/obo/UBERON_0005750>	"A single layer of simple squamous epithelium in the glomerular capsule. Does not function in filtration[UBERON]. outer layer of the glomerular capsule composed of a single layer of simple squamous epithelium[MP]."	"TAO:0005253 ZFA:0005253 FMA:74272 MA:0002605 NCIT:C33271 EMAPA:28260 EMAPA:35969 BTO:0002296 UMLS:C0227645 EMAPA:27979 SCTID:362218005"
<http://purl.obolibrary.org/obo/GO_1905747>	"Any process that stops, prevents or reduces the frequency, rate or extent of saliva secretion."	
<http://purl.obolibrary.org/obo/CHEBI_18059>		
<http://purl.obolibrary.org/obo/UBERON_0002415>	"An external caudal extension of the body. In chordates, the tail is post-anal, in other animals the anus ends in the tail."	"MIAA:0000094 BILA:0000117 GAID:1245 Wikipedia:Tail AEO:0000109 EFO:0000963 WBbt:0005741 EHDAA:9198 BTO:0001348 MESH:D013623 MAT:0000094"
<http://purl.obolibrary.org/obo/CL_0002032>	"A hematopoietic oligopotent progenitor cell that has the ability to differentiate into limited cell types but lacks lineage cell markers and self renewal capabilities."	
<http://purl.obolibrary.org/obo/GO_0032640>	"The appearance of tumor necrosis factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Tumor necrosis factor is an inflammatory cytokine produced by macrophages/monocytes during acute inflammation and which is responsible for a diverse range of signaling events within cells, leading to necrosis or apoptosis."	
<http://purl.obolibrary.org/obo/GO_0009059>	"The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."	
<http://purl.obolibrary.org/obo/UBERON_0035401>		"FMA:54907 NCIT:C12243 SCTID:361936002 UMLS:C0225484"
<http://purl.obolibrary.org/obo/GO_0034249>	"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving amides."	
<http://purl.obolibrary.org/obo/GO_1902817>	"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to microtubule."	
<http://purl.obolibrary.org/obo/CL_0000799>	"A gamma-delta T cell that has an immature phenotype."	
<http://purl.obolibrary.org/obo/CL_1001217>		"KUPO:0001083"
<http://purl.obolibrary.org/obo/CL_0002375>	"A giioblast cell that develops from a migratory neural crest cell. The SCP is embedded among neurons (axons) with minimal extracellular spaces separating them from nerve cell membranes and has no basal lamina. In rodents SCPs are the only cells in the Schwann cell linage that expresses Cdh19."	
<http://purl.obolibrary.org/obo/GO_1904075>	"Any process that activates or increases the frequency, rate or extent of trophectodermal cell proliferation."	
<http://purl.obolibrary.org/obo/GO_0051049>	"Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/GO_0003213>	"The process in which the right cardiac atrium is generated and organized."	
<http://purl.obolibrary.org/obo/PATO_0001400>	"A cellular potency that is the capacity to produce only one differentiated cell type."	
<http://purl.obolibrary.org/obo/GO_0006836>	"The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."	
<http://purl.obolibrary.org/obo/UBERON_0001157>	"The proximal-distal subdivision of colon that runs transversely across the upper part of the abdomen, from the right to the left colic flexure. Continuous with the descending colon[BTO,modified]."	"FMA:14546 EMAPA:35880 EFO:0000844 BTO:0000272 galen:TransverseColon MAT:0000312 NCIT:C12385 UMLS:C0227386 Wikipedia:Transverse_colon SCTID:362163004 MIAA:0000312 MA:0001543 CALOHA:TS-2052"
<http://purl.obolibrary.org/obo/GO_0061232>	"The process whose specific outcome is the progression of the mesonephric glomerular epithelium over time, from its formation to the mature structure. The mesonephric glomerular epithelium is an epithelial tissue that covers the outer surfaces of the glomerulus in the mesonephros. The mesonephric glomerular epithelium consists of both parietal and visceral epithelium. Mesonephric glomerular parietal epithelial cells are specialized epithelial cells that form tight junctions as a barrier to protein transport. A mesonephric glomerular visceral epithelial cell is a specialized epithelial cell that contains 'feet' that interdigitate with the 'feet' of other glomerular epithelial cells in the mesonephros."	
<http://purl.obolibrary.org/obo/GO_1903593>	"Any process that modulates the frequency, rate or extent of histamine secretion by mast cell."	
<http://purl.obolibrary.org/obo/UBERON_0004894>	"A wall that contains the alveoli."	"NCIT:C13085 FMA:14117 SCTID:361965008 MA:0002568 UMLS:C0225695 BTO:0002543 EMAPA:35120"
<http://purl.obolibrary.org/obo/GO_1901220>	"Any process that stops, prevents or reduces the frequency, rate or extent of cardiac chamber morphogenesis."	
<http://purl.obolibrary.org/obo/NCBITaxon_451864>		"PMID:17051209 PMID:16151185 PMID:15689432 PMID:17572334 GC_ID:1 PMID:17010206"
<http://purl.obolibrary.org/obo/GO_0003218>	"The developmental process pertaining to the initial formation of a left cardiac ventricle from unspecified parts."	
<http://purl.obolibrary.org/obo/CL_0002254>	"An epithelial cell of the small intestine."	"FMA:256159"
<http://purl.obolibrary.org/obo/GO_0043049>	"The initial developmental process that will lead to the formation of the vertebrate inner ear. The otic placode forms as a thickening of the head ectoderm adjacent to the developing hindbrain."	
